%The United States of America, Life tables (period 1x1), Total     Last modified: 21-Jul-2015, MPv5 (May07)
%
%  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1969          60     0.01678  0.01664  0.50   79216    1318   78556  1443842  18.23
  1969          61     0.01856  0.01839  0.50   77897    1432   77181  1365285  17.53
  1969          62     0.02074  0.02053  0.50   76465    1570   75680  1288104  16.85
  1969          63     0.02174  0.02151  0.50   74895    1611   74090  1212424  16.19
  1969          64     0.02366  0.02338  0.50   73285    1714   72428  1138334  15.53
  1969          65     0.02620  0.02586  0.50   71571    1851   70646  1065906  14.89
  1969          66     0.02734  0.02697  0.50   69720    1880   68780   995260  14.28
  1969          67     0.02871  0.02830  0.50   67840    1920   66880   926481  13.66
  1969          68     0.03401  0.03345  0.50   65920    2205   64817   859601  13.04
  1969          69     0.03546  0.03484  0.50   63715    2220   62605   794784  12.47
  1969          70     0.03625  0.03561  0.50   61495    2190   60400   732179  11.91
  1969          71     0.03933  0.03857  0.50   59306    2287   58162   671779  11.33
  1969          72     0.04467  0.04370  0.50   57018    2492   55772   613617  10.76
  1969          73     0.04936  0.04817  0.50   54527    2627   53213   557844  10.23
  1969          74     0.05345  0.05206  0.50   51900    2702   50549   504631   9.72
  1969          75     0.05774  0.05612  0.50   49198    2761   47818   454082   9.23
  1969          76     0.06240  0.06051  0.50   46437    2810   45032   406264   8.75
  1969          77     0.06607  0.06396  0.50   43627    2790   42232   361232   8.28
  1969          78     0.07353  0.07092  0.50   40836    2896   39388   319001   7.81
  1969          79     0.08356  0.08021  0.50   37940    3043   36419   279612   7.37
  1969          80     0.08987  0.08601  0.50   34897    3001   33396   243194   6.97
  1969          81     0.09361  0.08942  0.50   31895    2852   30469   209798   6.58
  1969          82     0.10434  0.09916  0.50   29043    2880   27603   179328   6.17
  1969          83     0.11659  0.11017  0.50   26163    2882   24722   151725   5.80
  1969          84     0.12900  0.12118  0.50   23281    2821   21870   127003   5.46
  1969          85     0.13889  0.12987  0.50   20460    2657   19131   105133   5.14
  1969          86     0.15254  0.14173  0.50   17802    2523   16541    86002   4.83
  1969          87     0.16554  0.15288  0.50   15279    2336   14111    69461   4.55
  1969          88     0.17801  0.16346  0.50   12943    2116   11886    55350   4.28
  1969          89     0.19758  0.17982  0.50   10828    1947    9854    43464   4.01
  1969          90     0.21070  0.19062  0.50    8881    1693    8034    33610   3.78
  1969          91     0.22865  0.20519  0.50    7188    1475    6450    25576   3.56
  1969          92     0.24696  0.21982  0.50    5713    1256    5085    19125   3.35
  1969          93     0.26878  0.23694  0.50    4457    1056    3929    14040   3.15
  1969          94     0.29046  0.25363  0.50    3401     863    2970    10111   2.97
  1969          95     0.30897  0.26762  0.50    2538     679    2199     7141   2.81
  1969          96     0.33126  0.28419  0.50    1859     528    1595     4942   2.66
  1969          97     0.35435  0.30102  0.50    1331     401    1130     3347   2.52
  1969          98     0.37818  0.31804  0.50     930     296     782     2217   2.38
  1969          99     0.40262  0.33515  0.50     634     213     528     1435   2.26
  1969         100     0.42758  0.35227  0.50     422     149     347      907   2.15
  1969         101     0.45293  0.36930  0.50     273     101     223      559   2.05
  1969         102     0.47855  0.38615  0.50     172      67     139      336   1.95
  1969         103     0.50429  0.40274  0.50     106      43      84      197   1.87
  1969         104     0.53001  0.41898  0.50      63      26      50      113   1.79
  1969         105     0.55559  0.43480  0.50      37      16      29       63   1.72
  1969         106     0.58088  0.45014  0.50      21       9      16       34   1.65
  1969         107     0.60575  0.46493  0.50      11       5       9       18   1.59
  1969         108     0.63008  0.47913  0.50       6       3       5        9   1.54
  1969         109     0.65377  0.49271  0.50       3       2       2        5   1.50
  1969         110+    0.67671  1.00000  1.48       2       2       2        2   1.48
  1970           0     0.02123  0.02084  0.11  100000    2084   98140  7074373  70.74
  1970           1     0.00127  0.00127  0.50   97916     125   97854  6976233  71.25
  1970           2     0.00085  0.00085  0.50   97792      83   97750  6878379  70.34
  1970           3     0.00070  0.00070  0.50   97709      68   97675  6780629  69.40
  1970           4     0.00056  0.00056  0.50   97641      55   97613  6682954  68.44
  1970           5     0.00052  0.00052  0.50   97586      51   97560  6585341  67.48
  1970           6     0.00047  0.00047  0.50   97535      46   97512  6487780  66.52
  1970           7     0.00040  0.00040  0.50   97490      39   97470  6390268  65.55
  1970           8     0.00038  0.00038  0.50   97451      37   97432  6292798  64.57
  1970           9     0.00036  0.00036  0.50   97414      35   97396  6195365  63.60
  1970          10     0.00033  0.00033  0.50   97379      33   97362  6097969  62.62
